Overview;Like
filme inspirado vida real controvertido entrenador baloncesto ken carter año instituto richmond california equipo imbatido  victorias decidio jugadores jugarian proximos partidos estudiarian examenes trimestrales nivel academico tenian;1
grant boyer joven recien casado victima descarga electrica consecuencia fallo antena television provocado patos celo proporciona extraordinarios poderes podra transformar personas objetos voluntad facultad materializar cruce mente preciado don desencadenara escalada situaciones inesperadas afectaran reciente esposa suegros gobierno ejercito corporaciones intentaran descubrir secreto grant adueñarse mundo;1
mujer asesina enviada eeuu matar heredero actualidad reino himalaya envia soldado real protegerla cara cara asesino deber reino comienza peligrar;0
forrest gump chico deficiencias mentales profundas incapacidad motora llegara convertirse heroe guerra vietnam persistencia bondad llevaran fortuna objeto clamor popular codearse altas esferas sociales politicas olvidar jenny amor niño;1
primos crecen hermanos violencia bandas angeles vidas siguen caminos brigada antidroga policia cae redes brutales bandas san quintin tercero deja arrastrar sordido mundo drogadiccion sentido honor lazos sangre mantendran unidos;1
biopic famosa pintora mexicana frida kahlo centrada tormentosa relacion diego rivera larga complicada relacion mentor marido controvertido ilicito affaire leon trotsky pasando provocativas aventuras amorosas mujeres frida kahlo vivio vida atrevida absoluta revolucionaria politica artistica sexual;1
carolina casar sir ralph elige hermana barbara dama honor barbara acaba seduciendo ralph;0
pelicula ultimos años ian curtis enigmatico cantante banda joy division icono postpunk ingles tragico suicidio  afecto dramatico conflicto amor sentia esposa apasionada relacion amante ataques epilepsia extraordinario talento arrolladoras actuaciones directo mencion especial camara oro premio juventud premio label europa cinema festival cannes;1
todd howard joven empieza universidad distingue demas primo tio capacidad convertirse lobo empezaran irle niveles transforme licantropo facil principio repentino cambio personalidad perdera gente aprecia debera replantearse realmente vale pena estrella universidad jason bateman toma relevo michael fox secuela teen wolf narra tono comedia juvenil aventuras adolescente convierte hombrelobo;0
homer bannon viejo ganadero oeste industria petrolera ido cambiando rostro region enorme riqueza mantiene serias discusiones hijo hud joven irresponsable necesita dinero mantener lujoso tren vida dinero produce cria ganado padre hijo interpone nieto sobrino siente cariño abuelo admiracion tio choque intereses comienza suceder ganado;1
hombre inicia camino venganza oficiales policia corruptos incapaz descubrir asesino mujer;0
tripulacion nave enterprise ordenan regrese casa tierra enfrentan terrorifica fuerza aparentemente perpetrado ataque cupula federacion representa sumiendo flota profunda crisis solucionar problema asunto personal resolver capitan kirk encabeza incursion planeta guerra capturar hombre arma destruccion masiva medida heroes sumergiendo epica partida ajedrez vida muerte lealtad vera puesta prueba amistades romperan habra sacrificios unica familia queda kirk tripulacion;1
nan;0
espiritu vengativo tomado forma hada dientes vengarse pueblo lincho  años unico atreve hacerle frente unico hijo crecido;0
donnie chico americano dotado inteligencia imaginacion escapar milagrosamente muerte segura comienza sufrir alucinaciones llevan actuar imaginado descubrir mundo insolito;1
nan;0
sara falls dourif joven cuyas fobias comienzan crecer alarmantemente decide buscar ayuda especialista dr andover robert englund  pacientes logra superar exito miedos año fobias vuelve aparecer decide acudir nuevamente clinica descubrira verdades siniestras intenciones dr andover adaptacion formato largometraje serie homonima ;0
tierra media señor oscuro sauron anillos forjados herreros elfos reyes elfos señores enanos nueve hombres mortales secretamente sauron forjo anillo maestro anillo unico contiene esclavizar tierra media ayuda grupo amigos valientes aliados frodo emprende peligroso viaje mision destruir anillo unico señor oscuro sauron creara anillo envia servidores perseguir grupo sauron lograra recuperar anillo seria tierra media;1
aliens equivocan transmision radio orson welles guerra mundos creyendo ordenes invasion reales dirigen tierra resultados tipicos;0
agente sae  conocido dick steele abandono agencia espia compañia director agencia convencer steele vuelva servicio causa enemigo rancor presuntamente muerto quince años pelea steele vivo manco agente sae  unico atraparle impedir consiga steel volver servicio malvado ayuda bella misteriosa agente ;0
barry osito adoptado familia humanos encontro abandonado encanta tocar guitarra fan numero grupo country famoso años recuerda osos ritmo raiz discusion hermano barry humanos decide salir busca miembros grupo favorito unirles vuelvan tocar juntos resulta tarea facil barry vera envuelto divertidas situaciones objetivo pequeño recordar tiempos convence den concierto tantos años miembro especial filmaffinity;0
guerra mundial casablanca ciudad llegaban huyendo nazismo gentes partes llegar facil salir imposible especialmente nombre fugitivo figuraba listas gestapo ocasion principal objetivo policia secreta alemana lider checo heroe resistencia victor laszlo cuya unica esperanza rick blaine propietario rick’s cafe antiguo amante mujer ilsa ilsa ofrece quedarse cambio visado sacar laszlo rick debera elegir felicidad idealismo rigio vida;1
humbert humbert profesor cuarenton acaba instalarse ramsdale new hampshire enamora perdidamente niña once años concibe plan maestro casara madre charlotte haze objeto afectos alegre adolescente irresistible ninfula nombre encantador lirico melodioso lolita;1
nan;0
nan;0
laura joven universitaria pertenece equipo corredoras fallece infarto ganar competicion  metros  segundos aparecera asesino enmascarado ira eliminando compañeros universidad;0
nan;1
jack ryan owen wilson surfero ladron monta dando tumbos vida acabado trabajando constructora hawai incidente cuesta despido juez walter crewes morgan freeman contrata pequeño complejo hotelero conoce explosiva mujer sara foster brindara plan dificilmente rechazable robar  dolares magnate zona;0
mediados  barrio californiano compton lugares peligrosos unidos grupo jovenes convirtieron experiencias vitales musica brutalmente sincera rebelaba autoridad voz generacion silenciada siguiendo meteorica trayectoria nwa formado arabian prince dj yella dr dre eazye ice cube mc ren pelicula narra historia chicos revolucionaron musica cultura popular contar mundo realmente vida ghetto;1
apuesta apuesta narra vince abogado especializado divorcios exitoso inglaterra vince vida competicion perder forma planes aplicado relaciones sentimentales  vince conoce jane hermosa exitosa mujer juntos empiezan serie apuestas ganador decide destino perdedor apuesta apuesta;0
jerry hombre responsable sueña casarse queda devastado novia felicia abandona deprimido corazon roto embarcado crucero gays piensa conoce gabriella sexy instructora baile reniega amor sorpresa jerry enamora confusion sobrepasa felicia llega barco intentando recuperarle;0
will kane gary cooper sheriff pequeño pueblo hadleyville acaba contraer matrimonio amy grace kelly recien casados proyectan trasladarse ciudad abrir pequeño negocio empieza correr pueblo noticia frank miller ian macdonald criminal kane atrapado llevado justicia salido carcel llegara pueblo tren mediodia vengarse kane pasando lentamente pueblo dispuesto ayudar sheriff;1
seed of chucky presenta glen hijo huerfano irresistible chucky retorcida esposa tiffany hollywood prepara pelicula acerca leyenda urbana sanguinarios padres glen aprovecha resucitarlos relaciones familiares perfectas glen descubre chucky deliciosa tiffany lanzado carrera infernal criminal chucky acaba creerse retoño quiera seguir sangrientos pasos tiffany totalmente colgada estrellas hollywood acaba creerse director escogido jennifer tilly protagonizar pelicula actriz tarda convertirse anfitriona temible familia;0
seguimos paul blart vegas acudir expo guardias seguridad hija adolescente marche universidad blart atracar casino hija desencadenando situaciones hilarante demostrar aprendido formacon;0
londres años treinta dinah helena bonham carter considerada familia mujer rebelde extravagante pertenece familia tradicional inglesa rickie paul bettany marido hermana madeleine olivia williams surge amor apasionado desencadena problemas rupturas encuentros filmaffinity;1
grupo americanos viaja moscu coincidiendo invasion alienigena ciudad termometros marcan  grados ola calor intensa historia moscu jovenes buscan cobertura coche policia abandonado plaza roja completamente desierta buscando sombra resguardarse sofocante calor tratan evitar localicen alienigenas camuflados colonizado ciudad jovenes compañeros visto obligados buscar refugio tierra ciudad resto mundo diezmada amenaza alienigena esconderse cuentan suministros buscan desesperadamente seguridad dificil encontrar atraccion turistica moscovita;0
libia  ejercito italiano años luchando ocupar resistencia beduina liderada omar mukhtar anthony quinn cansado situacion benito mussolini rod steiger pone mando lucha libia graziani oliver reed arrogante eficaz desatascar situacion derrota derrota graziani descubrira omar mukhtar leon desierto combatiente infatigable digno adversario;1
