id;title;overview;release_date;like
545907;Trabajo Sucio;Un buen día, lo que inicia con la intención de acabar con todas las injusticias a las cuales son sometidos los empleados del hogar en casa de los Pérez, acaba convirtiéndose en una noche de locura. Sucesos trepidantes e implacables al ritmo de cómicos personajes que conforman el ecosistema de una casa de clase alta atrapados dentro de un círculo vicioso dan vida a esta historia que analiza la condición humana. ¿Hasta dónde seriamos capaces de llegar con el poder en nuestras manos?;30/8/18;
532223;Dibujando el cielo;Sofía es una experta en mecánica celeste, rastrea las rutas que los satélites dibujan en el espacio, sin embargo, no tiene idea de cuál es su camino en la tierra. Una tormenta arruina sus esperanzas de completar su trabajo, pero después de la lluvia siempre sale el sol y así es como conoce a Raúl, un guapo vulcanólogo. Este encuentro inesperado le enseñará a leer los signos y a no dudar de sí misma cuando el universo esté alineado.;30/8/18;
523561;Pedro el afortunado;En su búsqueda de la felicidad, Per se muda de la oscura región de Jutland de su familia estrictamente religiosa, huyendo de su padre, un cura. Se embarca hacia Copenhague​ para convertirse en ingeniero y comenzar un gran proyecto energético. En la gran ciudad, Per descubre su apetito por la vida y la felicidad, envolviéndose en un despreocupado y vívido entorno social.;30/8/18;
531145;Boarding School;Boarding School  se centra en un niño de 12 años llamado Jacob Felsen al que llevan a un internado, entrando así en la mayor pesadilla de todos los niños: una mansión espeluznante y abandonada a excepción de otros 6 inadaptados y dos amenazantes y misteriosos maestros. A medida que toda se va volviendo más terrorífico, Jacob deberá superar sus miedos y encontrar fuerzas para sobrevivir.;30/8/18;
519187;Donbass;En el Donbass, una región en el este de Ukrania, ha estallado una guerra en la que se mezclan la lucha armada abierta con crímenes y saqueos perpetrados por bandas separatistas. En el Donbass, a la guerra se le llama paz, la propaganda se erige como verdad y el odio pretende ser amor. Atravesar el Donbass supone un encadenamiento de aventuras arriesgadas en las que se mezclan lo grotesco y lo trágico, igual que la vida y la muerte. No es un relato sobre una región, un país o un sistema político, sino sobre un mundo perdido entre lo que yace después de la verdad y las falsas identidades. Y eso nos concierne a todos.;30/8/18;
538362;On My Skin;Stefano Cucchi, detenido en Roma por un delito de drogas, sufre una semana horrible de encarcelamiento que afecta a su familia para siempre.;29/8/18;
543753;High Society;Una visión de la alta sociedad a través de los deseos y el amor entre tres personas. Tae Joon es profesor universitario y se postula para la Asamblea Nacional. La esposa de Tae Joon, Soo Yeon es galerista asistente de la galería. Ji Ho es un pintor.;29/8/18;
484247;Un pequeño favor;Stephanie es una joven madre videobloguera de una ciudad pequeña cuya mejor amiga, la sofisticada Emily, desaparece un día repentinamente. A Stephanie le ayudará en su búsqueda el marido de Emily, Sean.;29/8/18;
493551;Operación Final;15 años después de la Segunda Guerra Mundial, un equipo de agentes secretos se reúne para rastrear a Adolf Eichmann, el infame arquitecto nazi del Holocausto, que había escapado de la justicia tras la guerra.;29/8/18;
518496;Sauvage;Leo tiene 22 años y vende su cuerpo por un poco de dinero. Los hombres van y vienen, y él se queda buscando un amor. No sabe qué le deparará el futuro.;29/8/18;
425505;Kin;Perseguidos por un criminal vengativo (James Franco) y una banda de soldados sobrenaturales,​ un exconvicto recién liberado (Jack Reynor) y su hermano adolescente adoptado (Myles Truitt) se ven obligados a escapar con un arma de origen misterioso que es su única protección.;29/8/18;
471860;Public Disturbance;Los Janoskians están invitados a realizar un truco en una fiesta de cumpleaños llena de estrellas para Alison, la hija de un famoso magnate de los medios (Tyson). Cuando su acto es cancelado en el último minuto, los bromistas planean el último atraco para secuestrar a la parte aburrida y crear la mayor perturbación pública de sus vidas.;28/8/18;
539626;Luchadores por la libertad: el rayo;"El reportero Raymond ""Ray"" Terrill está investigando a un grupo de científicos del gobierno que están desarrollando un arma que usa la luz, cuando es atacado con una ""bomba de luz genética"" que termina por otorgarle súper poderes basados ​​en la luz.";28/8/18;
545371;Con Un Beso Muero;Cuando Julieta Capuleto (de fama shakesperiana) es arrancada de la muerte y convertida en vampiro, se ve obligada a vivir toda la eternidad sin su dulce Romeo. Ahora, 800 años después, Julieta conoce a una mujer joven que cautiva nuevamente su corazón y le enseña que el amor y la pérdida son parte de la vida, y que una vida sin amor no es vida en absoluto.;28/8/18;
533592;¡Scooby Doo! Y el fantasma gourmet;La pandilla de Scooby visita un complejo culinario dirigido por el tío de Fred, Bobby Flay. Mientras disfruta de las vistas, un fantasma ataca a los invitados y destruye el complejo, dejando a la pandilla para detener su amenaza.;28/8/18;
547088;Special day;En 'Día Especial' la fiesta del 18 cumpleaños de Emily se convierte en una pesadilla. Toda la familia se reúne para desvelar a la adolescente un gran secreto conjunto que marcará el resto de su vida. El corto acumula toneladas de tensión y deja al espectador con ganas de más entregas.;27/8/18;
521113;Black Site;Una unidad militar de élite se encuentra con una entidad sobrenatural, conocida como The Elder Gods, que los obliga a luchar contra un ejército de otro mundo.;27/8/18;
505063;Await Further Instructions;Es 25 de diciembre y la familia Milgram se despierta con su casa rodeada de una viscosa sustancia negra. Aunque están convencidos de que ha sucedido alguna catástrofe, no están seguros de cuál puede ser la causa: ¿un ataque terrorista? ¿una guerra nuclear? ¿tal vez algún tipo de incidente industrial? La televisión sólo muestra un rótulo que aconseja a los ciudadanos no abandonar su casa, algo que desconcierta aún más a la familia. A medida que pasan las horas la información se actualiza con mensajes cada vez más aterradores, lo que aumenta la paranoia y acaba por desencadenar una auténtica carnicería.;26/8/18;
546216;Fullsterkur;Ubicado en la puerta del Círculo Ártico, el país de Islandia conoce de manera única la relación entre la fuerza y la supervivencia. Durante cientos de años, hombres y mujeres fueron desafiados a superar el clima severo y las noches interminables de invierno desarrollando su propia fortaleza física y mental, transmitida desde la época de los vikingos y representada icónicamente por el levantamiento de piedras pesadas. Hoy en día, en una isla con una población de poco más de 300,000, un número desproporcionado de los atletas de mayor fortaleza del mundo aún consideran a Islandia su hogar.  La película cuenta con algunas de las estrellas modernas de la fortaleza de Islandia, como Magnus Ver Magnuson, Hafthor Bjornsson y Annie Thorisdottir. Pero también arroja luz sobre las raíces tempranas de la cultura de la fuerza en la región, desde las tradiciones de los vikingos y las sagas hasta las vidas de los agricultores y pescadores.;26/8/18;
532653;American Fright Fest;La historia sigue a Spencer Crowe, un famoso ex-director de cine de terror, que, habiendo estado entrando y saliendo de rehabilitación varias veces, tiene una segunda oportunidad en su carrera cuando se le da la posibilidad de producir un festival de cine de terror en su ciudad natal.;25/8/18;
426426;Roma;Cleo (Yalitza Aparicio) es la joven sirvienta de una familia que vive en la Colonia Roma, barrio de clase media-alta de Ciudad de México. En esta carta de amor a las mujeres que lo criaron, Cuarón se inspira en su propia infancia para pintar un retrato realista y emotivo de los conflictos domésticos y las jerarquías sociales durante la agitación política de la década de los 70.;25/8/18;0
539985;Drew Michael;El comediante Drew Michael está subiendo al escenario y no oculta nada en su primer especial de HBO stand-up, en el que navega sus temores, ansiedades e inseguridades en un entorno no convencional de pie. El monólogo oscuro y cómico de la corriente de Michael plantea cuestiones de identidad, narrativa, autoconciencia y los límites del medio mismo.;25/8/18;
489999;Searching;Después de que la hija de 16 años de David Kim desaparece, se abre una investigación policial. Pero 37 horas más tarde y sin una sola pista, David decide buscar en el único lugar donde nadie ha buscado todavía y donde se guardan todos los secretos hoy en día: el ordenador portátil de su hija. David debe rastrear las huellas digitales de su hija antes de que desaparezca para siempre. Un thriller que se desarrolla en la pantalla del ordenador.;24/8/18;
456086;Support the Girls;Lisa es una gerente de un restaurante muy involucrada que intenta mantener el lugar a flote, llevarse bien con el propietario y los clientes, y apoyar a sus empleados. Pero una avalancha de problemas acumulados gradualmente mina su paciencia.;24/8/18;
534271;The Cleaning Lady;Mientras trata de olvidarse de un romance amoroso, una mujer adicta al amor entabla amistad con una señora de la limpieza repleta de quemaduras provocadas por los productos tóxicos que emplea en su trabajo. Pronto se da cuenta de que sus cicatrices son mucho más profundas de lo que aparentan.;24/8/18;
517373;Killing for the Prosecution;El Fiscal General de los Juzgados, Keiichiro Okino es asignado al departamento de la Fiscalía de Tokio, que se ocupa de casos violentos. Está encantado de trabajar con Takeshi Mogami a quien admira.  Un día, un prestamista de dinero anciano es asesinado y Shigeo Matsukura es identificado como un sospechoso. Pedía prestado dinero a la víctima. En su pasado, Shigeo Matsukura testificó en un caso de asesinato de una escuela secundaria. Takeshi Mogami es consciente del dolor pesado llevado por la familia de la muchacha fallecida e intenta su mejor faceta para probar la culpabilidad de Shigeo Matsukura.;24/8/18;
517317;Los futbolísimos;Pakete y Helena son compañeros de colegio y también juegan en el equipo infantil de Soto Alto, en el que atraviesan un momento crucial de la temporada, ya que ha de ganar uno de los tres últimos partidos para no perder la categoría.  La historia se oscurece en la celebración del primer partido, cuando el árbitro se queda profundamente dormido durante una jugada decisiva, lo que provoca que los chicos de Soto Alto pierdan el partido. Este fenómeno vuelve a ocurrir en el segundo encuentro, lo que lleva a Francisco y sus amigos a querer investigar qué es lo que está sucediendo, para así resolver el misterio y ganar el tercer y decisivo enfrentamiento.;24/8/18;0
